m54329U_190528_231241/90966341/ccs	11005
m54329U_190528_231241/90703023/ccs	9948
m54329U_190528_231241/90638762/ccs	9465
m54329U_190528_231241/91096024/ccs	10130
m54329U_190528_231241/90834186/ccs	11026
m54329U_190528_231241/90507617/ccs	10953
m54329U_190528_231241/91751639/ccs	10290
m54329U_190528_231241/91423994/ccs	10240
m54329U_190528_231241/91163250/ccs	10996
m54329U_190528_231241/91817732/ccs	10482
m54329U_190528_231241/92079025/ccs	11083
m54329U_190528_231241/91816861/ccs	10285
m54329U_190528_231241/92144091/ccs	10221
m54329U_190528_231241/91622039/ccs	11112
m54329U_190528_231241/92013937/ccs	10503
m54329U_190528_231241/92211371/ccs	10894
m54329U_190528_231241/91030915/ccs	9566
m54329U_190528_231241/92209468/ccs	10216
m54329U_190528_231241/92080160/ccs	10433
m54329U_190528_231241/92537954/ccs	10850
m54329U_190528_231241/92537977/ccs	10364
m54329U_190528_231241/92603117/ccs	10137
m54329U_190528_231241/92472242/ccs	9873
m54329U_190528_231241/92539380/ccs	10009
m54329U_190528_231241/92733736/ccs	11743
m54329U_190528_231241/92474025/ccs	11298
m54329U_190528_231241/92932491/ccs	10814
m54329U_190528_231241/92539018/ccs	10777
m54329U_190528_231241/92866488/ccs	9892
m54329U_190528_231241/92733948/ccs	10417
m54329U_190528_231241/93324501/ccs	10194
m54329U_190528_231241/93717414/ccs	9883
m54329U_190528_231241/92996132/ccs	10800
m54329U_190528_231241/93587193/ccs	9972
m54329U_190528_231241/93913608/ccs	10091
m54329U_190528_231241/92997522/ccs	9806
m54329U_190528_231241/94372063/ccs	10390
m54329U_190528_231241/94505219/ccs	9105
m54329U_190528_231241/94832981/ccs	10474
m54329U_190528_231241/93454967/ccs	11000
m54329U_190528_231241/94963139/ccs	10183
m54329U_190528_231241/94636008/ccs	9836
m54329U_190528_231241/94570396/ccs	10410
m54329U_190528_231241/95421591/ccs	9698
m54329U_190528_231241/94767354/ccs	10504
m54329U_190528_231241/95093644/ccs	10445
m54329U_190528_231241/95289565/ccs	10839
m54329U_190528_231241/95160117/ccs	11094
m54329U_190528_231241/95553067/ccs	11101
m54329U_190528_231241/95291242/ccs	9734
m54329U_190528_231241/95553629/ccs	9855
m54329U_190528_231241/95551615/ccs	10683
m54329U_190528_231241/95881863/ccs	11247
m54329U_190528_231241/95815663/ccs	10848
m54329U_190528_231241/95814338/ccs	9799
m54329U_190528_231241/96340554/ccs	10729
m54329U_190528_231241/95750232/ccs	10102
m54329U_190528_231241/95685265/ccs	9912
m54329U_190528_231241/95947573/ccs	10192
m54329U_190528_231241/96731545/ccs	9699
m54329U_190528_231241/96731579/ccs	10805
m54329U_190528_231241/96862277/ccs	10816
m54329U_190528_231241/96799310/ccs	9655
m54329U_190528_231241/97452607/ccs	10402
m54329U_190528_231241/97191998/ccs	9045
m54329U_190528_231241/97388752/ccs	11117
m54329U_190528_231241/97258156/ccs	10717
m54329U_190528_231241/97060505/ccs	10119
m54329U_190528_231241/97126179/ccs	8888
m54329U_190528_231241/97126311/ccs	9924
m54329U_190528_231241/97651111/ccs	9607
m54329U_190528_231241/98175371/ccs	10241
m54329U_190528_231241/98107855/ccs	10163
m54329U_190528_231241/98371773/ccs	9560
m54329U_190528_231241/98436952/ccs	10129
m54329U_190528_231241/98634575/ccs	10309
m54329U_190528_231241/98371091/ccs	9705
m54329U_190528_231241/98763947/ccs	9901
m54329U_190528_231241/98370601/ccs	10611
m54329U_190528_231241/98831117/ccs	9892
m54329U_190528_231241/98830539/ccs	9769
m54329U_190528_231241/98566522/ccs	9429
m54329U_190528_231241/99681512/ccs	11104
m54329U_190528_231241/99878877/ccs	10524
m54329U_190528_231241/99486180/ccs	10835
m54329U_190528_231241/99222147/ccs	10892
m54329U_190528_231241/99746407/ccs	9750
m54329U_190528_231241/99746585/ccs	10309
m54329U_190528_231241/99944412/ccs	9971
m54329U_190528_231241/99877143/ccs	10318
m54329U_190528_231241/100140231/ccs	10497
m54329U_190528_231241/100403837/ccs	10154
m54329U_190528_231241/100794887/ccs	10446
m54329U_190528_231241/100600586/ccs	10796
m54329U_190528_231241/100991240/ccs	10175
m54329U_190528_231241/101255821/ccs	10363
m54329U_190528_231241/100926948/ccs	10229
m54329U_190528_231241/101123065/ccs	10173
m54329U_190528_231241/100599996/ccs	9741
m54329U_190528_231241/101582822/ccs	10644
m54329U_190528_231241/100598550/ccs	9853
m54329U_190528_231241/101124767/ccs	11120
m54329U_190528_231241/101583267/ccs	10513
m54329U_190528_231241/101451548/ccs	10166
m54329U_190528_231241/101122257/ccs	10250
m54329U_190528_231241/102106422/ccs	9405
m54329U_190528_231241/101974084/ccs	10705
m54329U_190528_231241/101909365/ccs	10392
m54329U_190528_231241/102498635/ccs	10646
m54329U_190528_231241/102107054/ccs	10397
m54329U_190528_231241/101648589/ccs	9247
m54329U_190528_231241/102433760/ccs	10421
m54329U_190528_231241/102826944/ccs	10036
m54329U_190528_231241/102892585/ccs	9730
m54329U_190528_231241/103285979/ccs	10614
m54329U_190528_231241/102761873/ccs	10039
m54329U_190528_231241/103482250/ccs	9861
m54329U_190528_231241/103090305/ccs	10016
m54329U_190528_231241/103352669/ccs	11463
m54329U_190528_231241/103809579/ccs	9941
m54329U_190528_231241/103613840/ccs	9868
m54329U_190528_231241/103811182/ccs	9945
m54329U_190528_231241/103942859/ccs	9932
m54329U_190528_231241/104007965/ccs	9975
m54329U_190528_231241/104400058/ccs	10815
m54329U_190528_231241/104203155/ccs	10324
m54329U_190528_231241/104267868/ccs	10249
m54329U_190528_231241/104727893/ccs	10851
m54329U_190528_231241/104859379/ccs	10474
m54329U_190528_231241/105121782/ccs	9668
m54329U_190528_231241/105579831/ccs	9942
m54329U_190528_231241/105646184/ccs	10037
m54329U_190528_231241/104988902/ccs	9501
m54329U_190528_231241/105841374/ccs	11668
m54329U_190528_231241/105450124/ccs	10001
m54329U_190528_231241/105055591/ccs	10458
m54329U_190528_231241/105973410/ccs	10733
m54329U_190528_231241/106039593/ccs	9504
m54329U_190528_231241/105842125/ccs	10535
m54329U_190528_231241/105906814/ccs	10020
m54329U_190528_231241/106561730/ccs	10656
m54329U_190528_231241/106104619/ccs	10017
m54329U_190528_231241/106693169/ccs	9749
m54329U_190528_231241/106432922/ccs	9817
m54329U_190528_231241/106629057/ccs	10576
m54329U_190528_231241/106432050/ccs	10739
m54329U_190528_231241/106891802/ccs	10710
m54329U_190528_231241/107350002/ccs	10273
m54329U_190528_231241/106891490/ccs	9985
m54329U_190528_231241/106759169/ccs	9653
m54329U_190528_231241/107021137/ccs	11102
m54329U_190528_231241/107808857/ccs	9889
m54329U_190528_231241/108200853/ccs	10518
m54329U_190528_231241/107872416/ccs	11053
m54329U_190528_231241/108136722/ccs	10169
m54329U_190528_231241/108004844/ccs	9440
m54329U_190528_231241/107350427/ccs	10236
m54329U_190528_231241/107809049/ccs	11020
m54329U_190528_231241/108527954/ccs	9464
m54329U_190528_231241/108333852/ccs	10353
m54329U_190528_231241/108202220/ccs	9417
m54329U_190528_231241/108398211/ccs	9547
m54329U_190528_231241/108398995/ccs	9542
m54329U_190528_231241/108463637/ccs	9501
m54329U_190528_231241/108527809/ccs	10287
m54329U_190528_231241/108464215/ccs	10725
m54329U_190528_231241/107151572/ccs	9544
m54329U_190528_231241/108595386/ccs	10624
m54329U_190528_231241/109117769/ccs	9418
m54329U_190528_231241/108792505/ccs	10339
m54329U_190528_231241/109446703/ccs	10571
m54329U_190528_231241/109250345/ccs	10036
m54329U_190528_231241/109838764/ccs	11117
m54329U_190528_231241/109970829/ccs	11021
m54329U_190528_231241/109643996/ccs	10334
m54329U_190528_231241/110102276/ccs	10094
m54329U_190528_231241/109314058/ccs	11074
m54329U_190528_231241/109380425/ccs	10349
m54329U_190528_231241/109380652/ccs	10050
m54329U_190528_231241/110297628/ccs	10563
m54329U_190528_231241/109381315/ccs	9203
m54329U_190528_231241/110166214/ccs	9878
m54329U_190528_231241/110624990/ccs	10101
m54329U_190528_231241/110298267/ccs	9612
m54329U_190528_231241/110954310/ccs	10521
m54329U_190528_231241/110690796/ccs	10471
m54329U_190528_231241/110690918/ccs	11202
m54329U_190528_231241/111151131/ccs	10675
m54329U_190528_231241/110889315/ccs	10414
m54329U_190528_231241/111281859/ccs	9364
m54329U_190528_231241/111347693/ccs	10183
m54329U_190528_231241/111019263/ccs	10444
m54329U_190528_231241/111149989/ccs	9696
m54329U_190528_231241/111150169/ccs	10455
m54329U_190528_231241/111739139/ccs	10177
m54329U_190528_231241/111414058/ccs	10199
m54329U_190528_231241/111542768/ccs	10322
m54329U_190528_231241/111675618/ccs	10490
m54329U_190528_231241/111740827/ccs	10650
m54329U_190528_231241/112134440/ccs	11092
m54329U_190528_231241/111935977/ccs	10078
m54329U_190528_231241/112068632/ccs	10952
m54329U_190528_231241/112395634/ccs	10378
m54329U_190528_231241/112395798/ccs	10079
m54329U_190528_231241/112460137/ccs	11307
m54329U_190528_231241/112133634/ccs	9845
m54329U_190528_231241/112526968/ccs	10994
m54329U_190528_231241/112003548/ccs	10023
m54329U_190528_231241/112461148/ccs	11941
m54329U_190528_231241/112525567/ccs	10723
m54329U_190528_231241/112395264/ccs	10576
m54329U_190528_231241/112200246/ccs	11176
m54329U_190528_231241/112919221/ccs	10479
m54329U_190528_231241/112855222/ccs	10485
m54329U_190528_231241/113183224/ccs	9741
m54329U_190528_231241/112921047/ccs	9847
m54329U_190528_231241/112723876/ccs	9940
m54329U_190528_231241/113117144/ccs	10255
m54329U_190528_231241/113904235/ccs	10965
m54329U_190528_231241/113772051/ccs	10202
m54329U_190528_231241/113772084/ccs	10051
m54329U_190528_231241/113772664/ccs	11309
m54329U_190528_231241/114099885/ccs	10113
m54329U_190528_231241/113773263/ccs	10091
m54329U_190528_231241/113837131/ccs	9718
m54329U_190528_231241/114035434/ccs	10435
m54329U_190528_231241/114558674/ccs	9474
m54329U_190528_231241/114623329/ccs	10383
m54329U_190528_231241/115081734/ccs	10150
m54329U_190528_231241/114688656/ccs	9995
m54329U_190528_231241/114360781/ccs	10598
m54329U_190528_231241/115278263/ccs	11158
m54329U_190528_231241/115540190/ccs	9579
m54329U_190528_231241/115409814/ccs	10510
m54329U_190528_231241/115410975/ccs	10969
m54329U_190528_231241/115803275/ccs	9355
m54329U_190528_231241/115672656/ccs	11386
m54329U_190528_231241/116328779/ccs	11465
m54329U_190528_231241/116327088/ccs	11466
m54329U_190528_231241/116654514/ccs	10546
m54329U_190528_231241/116393691/ccs	10229
m54329U_190528_231241/116590361/ccs	9702
m54329U_190528_231241/116851732/ccs	9596
m54329U_190528_231241/116785870/ccs	9991
m54329U_190528_231241/117047920/ccs	10111
m54329U_190528_231241/117312246/ccs	9632
m54329U_190528_231241/117180324/ccs	10502
m54329U_190528_231241/117702908/ccs	9484
m54329U_190528_231241/117704852/ccs	9801
m54329U_190528_231241/117573573/ccs	9481
m54329U_190528_231241/117637733/ccs	9876
m54329U_190528_231241/117967352/ccs	10539
m54329U_190528_231241/117901928/ccs	10318
m54329U_190528_231241/117441707/ccs	10789
m54329U_190528_231241/118293837/ccs	10279
m54329U_190528_231241/118229463/ccs	9828
m54329U_190528_231241/118425742/ccs	10337
m54329U_190528_231241/118164180/ccs	11339
m54329U_190528_231241/118425993/ccs	10406
m54329U_190528_231241/118031874/ccs	10935
m54329U_190528_231241/118031918/ccs	10839
m54329U_190528_231241/118555256/ccs	9932
m54329U_190528_231241/119014372/ccs	10544
m54329U_190528_231241/119276112/ccs	9998
m54329U_190528_231241/119734920/ccs	10858
m54329U_190528_231241/119014060/ccs	9550
m54329U_190528_231241/119080880/ccs	10504
m54329U_190528_231241/119932675/ccs	11573
m54329U_190528_231241/119473087/ccs	11822
m54329U_190528_231241/120260074/ccs	10281
m54329U_190528_231241/119998474/ccs	10864
m54329U_190528_231241/120389934/ccs	10337
m54329U_190528_231241/120391352/ccs	9993
m54329U_190528_231241/120063169/ccs	9771
m54329U_190528_231241/120782915/ccs	812
m54329U_190528_231241/121309911/ccs	9399
m54329U_190528_231241/121178906/ccs	10128
m54329U_190528_231241/121831902/ccs	11410
m54329U_190528_231241/121373204/ccs	10685
m54329U_190528_231241/121438946/ccs	10015
m54329U_190528_231241/121767592/ccs	10474
m54329U_190528_231241/121439564/ccs	9792
m54329U_190528_231241/122358594/ccs	11007
m54329U_190528_231241/122357750/ccs	10320
m54329U_190528_231241/122554000/ccs	10778
m54329U_190528_231241/122947896/ccs	9936
m54329U_190528_231241/122751025/ccs	10635
m54329U_190528_231241/122358165/ccs	9924
m54329U_190528_231241/122685541/ccs	9647
m54329U_190528_231241/123143698/ccs	9925
m54329U_190528_231241/122424133/ccs	11055
m54329U_190528_231241/123208594/ccs	9741
m54329U_190528_231241/123537819/ccs	9984
m54329U_190528_231241/123733928/ccs	11083
m54329U_190528_231241/123865375/ccs	10579
m54329U_190528_231241/123601693/ccs	11052
m54329U_190528_231241/123535647/ccs	10594
m54329U_190528_231241/124127681/ccs	10949
m54329U_190528_231241/124323208/ccs	10538
m54329U_190528_231241/123668307/ccs	10934
m54329U_190528_231241/124127279/ccs	9221
m54329U_190528_231241/124716224/ccs	10745
m54329U_190528_231241/125108582/ccs	9854
m54329U_190528_231241/124715568/ccs	11473
m54329U_190528_231241/125110064/ccs	10871
m54329U_190528_231241/125372660/ccs	10477
m54329U_190528_231241/125568074/ccs	9721
m54329U_190528_231241/125175101/ccs	9610
m54329U_190528_231241/125436582/ccs	9809
m54329U_190528_231241/125568838/ccs	10027
m54329U_190528_231241/125239687/ccs	9504
m54329U_190528_231241/125307372/ccs	10358
m54329U_190528_231241/125764221/ccs	10539
m54329U_190528_231241/124520264/ccs	11637
m54329U_190528_231241/126290703/ccs	10604
m54329U_190528_231241/126550466/ccs	10212
m54329U_190528_231241/126224202/ccs	10422
m54329U_190528_231241/126028398/ccs	10432
m54329U_190528_231241/126943504/ccs	9708
m54329U_190528_231241/127205991/ccs	10485
m54329U_190528_231241/127009331/ccs	10036
m54329U_190528_231241/127403239/ccs	10565
m54329U_190528_231241/127272769/ccs	10955
m54329U_190528_231241/128123816/ccs	10343
m54329U_190528_231241/128058191/ccs	10770
m54329U_190528_231241/128649542/ccs	10593
m54329U_190528_231241/128648489/ccs	9441
m54329U_190528_231241/128582363/ccs	10115
m54329U_190528_231241/128910299/ccs	10067
m54329U_190528_231241/128321518/ccs	10227
m54329U_190528_231241/129239298/ccs	10123
m54329U_190528_231241/128844575/ccs	11075
m54329U_190528_231241/129172843/ccs	10824
m54329U_190528_231241/129567218/ccs	10303
m54329U_190528_231241/128975040/ccs	10738
m54329U_190528_231241/129108683/ccs	10076
m54329U_190528_231241/129695837/ccs	9841
m54329U_190528_231241/129368328/ccs	10128
m54329U_190528_231241/129632725/ccs	9781
m54329U_190528_231241/130026287/ccs	9329
m54329U_190528_231241/130679388/ccs	9643
m54329U_190528_231241/130418123/ccs	10672
m54329U_190528_231241/130810837/ccs	9356
m54329U_190528_231241/130220252/ccs	10233
m54329U_190528_231241/130483377/ccs	10466
m54329U_190528_231241/130811262/ccs	9836
m54329U_190528_231241/130613406/ccs	10711
m54329U_190528_231241/130287336/ccs	10210
m54329U_190528_231241/131007330/ccs	9893
m54329U_190528_231241/131007547/ccs	10686
m54329U_190528_231241/131269605/ccs	9812
m54329U_190528_231241/132252700/ccs	9748
m54329U_190528_231241/132055105/ccs	10553
m54329U_190528_231241/131466291/ccs	9828
m54329U_190528_231241/131466688/ccs	10167
m54329U_190528_231241/132252431/ccs	9800
m54329U_190528_231241/131728402/ccs	11341
m54329U_190528_231241/131991681/ccs	10291
m54329U_190528_231241/132251711/ccs	10337
m54329U_190528_231241/132253053/ccs	10745
m54329U_190528_231241/132253062/ccs	11102
m54329U_190528_231241/132253319/ccs	9574
m54329U_190528_231241/132647034/ccs	9896
m54329U_190528_231241/132909179/ccs	10188
m54329U_190528_231241/133234948/ccs	10509
m54329U_190528_231241/133171134/ccs	10592
m54329U_190528_231241/132974998/ccs	10676
m54329U_190528_231241/133759336/ccs	10337
m54329U_190528_231241/133366677/ccs	10351
m54329U_190528_231241/133366729/ccs	9752
m54329U_190528_231241/133236539/ccs	9205
m54329U_190528_231241/134219108/ccs	9965
m54329U_190528_231241/133759176/ccs	10258
m54329U_190528_231241/133760546/ccs	9907
m54329U_190528_231241/133694672/ccs	10385
m54329U_190528_231241/133760801/ccs	9777
m54329U_190528_231241/133629687/ccs	9776
m54329U_190528_231241/134022711/ccs	9649
m54329U_190528_231241/134022924/ccs	10041
m54329U_190528_231241/134285288/ccs	10775
m54329U_190528_231241/133957222/ccs	10792
m54329U_190528_231241/134612926/ccs	10097
m54329U_190528_231241/134350679/ccs	10083
m54329U_190528_231241/134285184/ccs	10050
m54329U_190528_231241/134613538/ccs	10162
m54329U_190528_231241/135400151/ccs	10681
m54329U_190528_231241/135464261/ccs	11018
m54329U_190528_231241/135662080/ccs	9890
m54329U_190528_231241/135072052/ccs	10591
m54329U_190528_231241/134941293/ccs	10054
m54329U_190528_231241/135725656/ccs	9687
m54329U_190528_231241/135595949/ccs	9999
m54329U_190528_231241/136315216/ccs	10077
m54329U_190528_231241/135989453/ccs	11091
m54329U_190528_231241/135923365/ccs	9997
m54329U_190528_231241/136119295/ccs	10630
m54329U_190528_231241/136252086/ccs	10328
m54329U_190528_231241/136773965/ccs	9528
m54329U_190528_231241/136905729/ccs	9995
m54329U_190528_231241/137888419/ccs	617
m54329U_190528_231241/138085501/ccs	10884
m54329U_190528_231241/138346945/ccs	9869
m54329U_190528_231241/138086207/ccs	10488
m54329U_190528_231241/137168424/ccs	9700
m54329U_190528_231241/137889400/ccs	9765
m54329U_190528_231241/137691328/ccs	10348
m54329U_190528_231241/138281157/ccs	10219
m54329U_190528_231241/138479695/ccs	10545
m54329U_190528_231241/137954883/ccs	11255
m54329U_190528_231241/138348590/ccs	10111
m54329U_190528_231241/138414229/ccs	9758
m54329U_190528_231241/138545969/ccs	9439
m54329U_190528_231241/138740173/ccs	10569
m54329U_190528_231241/139133697/ccs	9616
m54329U_190528_231241/138938980/ccs	10072
m54329U_190528_231241/139135179/ccs	10345
m54329U_190528_231241/139460822/ccs	10034
m54329U_190528_231241/139659048/ccs	10697
m54329U_190528_231241/140313994/ccs	10856
m54329U_190528_231241/140182652/ccs	9719
m54329U_190528_231241/140443973/ccs	10544
m54329U_190528_231241/140708545/ccs	10282
m54329U_190528_231241/140576517/ccs	9500
m54329U_190528_231241/141166188/ccs	9918
m54329U_190528_231241/141689381/ccs	10693
m54329U_190528_231241/141689787/ccs	9861
m54329U_190528_231241/141363276/ccs	10353
m54329U_190528_231241/141494808/ccs	9586
m54329U_190528_231241/141361659/ccs	10494
m54329U_190528_231241/142279635/ccs	10820
m54329U_190528_231241/142344586/ccs	489
m54329U_190528_231241/141820493/ccs	10864
m54329U_190528_231241/142082640/ccs	10181
m54329U_190528_231241/141755544/ccs	9741
m54329U_190528_231241/143132527/ccs	10481
m54329U_190528_231241/143130630/ccs	10086
m54329U_190528_231241/143327510/ccs	11010
m54329U_190528_231241/142608563/ccs	11343
m54329U_190528_231241/142346613/ccs	9902
m54329U_190528_231241/142541964/ccs	10240
m54329U_190528_231241/143131123/ccs	11079
m54329U_190528_231241/143327838/ccs	10707
m54329U_190528_231241/143591707/ccs	10780
m54329U_190528_231241/143459095/ccs	10782
m54329U_190528_231241/143720621/ccs	9627
m54329U_190528_231241/144048275/ccs	9726
m54329U_190528_231241/144638072/ccs	10506
m54329U_190528_231241/144507798/ccs	10864
m54329U_190528_231241/144507836/ccs	9694
m54329U_190528_231241/144507890/ccs	10044
m54329U_190528_231241/145295494/ccs	10288
m54329U_190528_231241/145622500/ccs	9322
m54329U_190528_231241/145555705/ccs	10534
m54329U_190528_231241/145228200/ccs	9621
m54329U_190528_231241/144967375/ccs	10047
m54329U_190528_231241/145819195/ccs	9536
m54329U_190528_231241/146081831/ccs	11319
m54329U_190528_231241/145295277/ccs	9461
m54329U_190528_231241/146015502/ccs	9375
m54329U_190528_231241/146080800/ccs	9696
m54329U_190528_231241/145688166/ccs	10288
m54329U_190528_231241/145819418/ccs	9891
m54329U_190528_231241/146278346/ccs	9515
m54329U_190528_231241/146801226/ccs	10097
m54329U_190528_231241/146866755/ccs	10444
m54329U_190528_231241/146933526/ccs	10409
m54329U_190528_231241/146999854/ccs	11287
m54329U_190528_231241/146276784/ccs	9611
m54329U_190528_231241/147393031/ccs	10399
m54329U_190528_231241/147654042/ccs	9124
m54329U_190528_231241/147261947/ccs	10052
m54329U_190528_231241/147524083/ccs	10177
m54329U_190528_231241/148046018/ccs	10197
m54329U_190528_231241/148112884/ccs	10973
m54329U_190528_231241/148113608/ccs	9773
m54329U_190528_231241/149095554/ccs	10494
m54329U_190528_231241/148638559/ccs	11101
m54329U_190528_231241/149357843/ccs	9571
m54329U_190528_231241/149424685/ccs	10829
m54329U_190528_231241/149226747/ccs	10271
m54329U_190528_231241/149882443/ccs	10496
m54329U_190528_231241/149553449/ccs	1342
m54329U_190528_231241/149227370/ccs	10425
m54329U_190528_231241/150080044/ccs	11192
m54329U_190528_231241/150077703/ccs	9949
m54329U_190528_231241/150275934/ccs	9758
m54329U_190528_231241/150340095/ccs	10443
m54329U_190528_231241/151061104/ccs	10844
m54329U_190528_231241/150473421/ccs	10803
m54329U_190528_231241/151258813/ccs	9789
m54329U_190528_231241/151061718/ccs	9381
m54329U_190528_231241/151520712/ccs	1475
m54329U_190528_231241/151454544/ccs	10389
m54329U_190528_231241/151062548/ccs	9974
m54329U_190528_231241/151390916/ccs	10441
m54329U_190528_231241/152699916/ccs	9455
m54329U_190528_231241/152373854/ccs	9929
m54329U_190528_231241/152240380/ccs	10553
m54329U_190528_231241/152305798/ccs	10118
m54329U_190528_231241/152635241/ccs	10512
m54329U_190528_231241/151259442/ccs	10936
m54329U_190528_231241/152176232/ccs	9447
m54329U_190528_231241/152766649/ccs	9904
m54329U_190528_231241/152634363/ccs	10071
m54329U_190528_231241/152307466/ccs	10796
m54329U_190528_231241/152438992/ccs	10338
m54329U_190528_231241/152109320/ccs	9992
m54329U_190528_231241/152832360/ccs	10010
m54329U_190528_231241/152766730/ccs	10243
m54329U_190528_231241/153356592/ccs	10656
m54329U_190528_231241/153683207/ccs	9752
m54329U_190528_231241/153749244/ccs	9753
m54329U_190528_231241/153617213/ccs	9948
m54329U_190528_231241/153881008/ccs	9892
m54329U_190528_231241/153880016/ccs	10084
m54329U_190528_231241/153814726/ccs	9643
m54329U_190528_231241/153617482/ccs	9454
m54329U_190528_231241/154470244/ccs	10073
m54329U_190528_231241/154599443/ccs	9859
m54329U_190528_231241/154535824/ccs	10547
m54329U_190528_231241/154273727/ccs	9735
m54329U_190528_231241/154665960/ccs	10041
m54329U_190528_231241/155125114/ccs	10330
m54329U_190528_231241/154863059/ccs	10257
m54329U_190528_231241/155519422/ccs	10519
m54329U_190528_231241/155191584/ccs	10157
m54329U_190528_231241/155650552/ccs	9729
m54329U_190528_231241/156041613/ccs	9934
m54329U_190528_231241/155386544/ccs	10193
m54329U_190528_231241/156500494/ccs	9870
m54329U_190528_231241/156435927/ccs	10420
m54329U_190528_231241/155847447/ccs	10289
m54329U_190528_231241/156238824/ccs	10346
m54329U_190528_231241/155912350/ccs	10211
m54329U_190528_231241/157221590/ccs	10113
m54329U_190528_231241/156959369/ccs	10175
m54329U_190528_231241/157745159/ccs	10438
m54329U_190528_231241/157025303/ccs	10073
m54329U_190528_231241/157745480/ccs	9834
m54329U_190528_231241/156827902/ccs	10052
m54329U_190528_231241/157944125/ccs	9556
m54329U_190528_231241/157877635/ccs	9678
m54329U_190528_231241/158140393/ccs	10336
m54329U_190528_231241/158204465/ccs	10670
m54329U_190528_231241/157878297/ccs	9934
m54329U_190528_231241/157747710/ccs	9794
m54329U_190528_231241/158401018/ccs	9619
m54329U_190528_231241/158927356/ccs	10766
m54329U_190528_231241/158598465/ccs	10447
m54329U_190528_231241/158925675/ccs	10777
m54329U_190528_231241/159058182/ccs	10172
m54329U_190528_231241/159711437/ccs	10485
m54329U_190528_231241/159384470/ccs	10028
m54329U_190528_231241/159910414/ccs	10558
m54329U_190528_231241/160368059/ccs	10641
m54329U_190528_231241/160039579/ccs	10795
m54329U_190528_231241/160367086/ccs	10795
m54329U_190528_231241/160432966/ccs	10453
m54329U_190528_231241/160694767/ccs	11192
m54329U_190528_231241/160957386/ccs	10329
m54329U_190528_231241/160629406/ccs	9758
m54329U_190528_231241/160629579/ccs	11147
m54329U_190528_231241/160891643/ccs	10086
m54329U_190528_231241/160893260/ccs	10097
m54329U_190528_231241/160498689/ccs	9892
m54329U_190528_231241/162072548/ccs	9212
m54329U_190528_231241/161416158/ccs	9484
m54329U_190528_231241/162463966/ccs	12075
m54329U_190528_231241/162334647/ccs	9726
m54329U_190528_231241/162660917/ccs	9481
m54329U_190528_231241/163449125/ccs	9953
m54329U_190528_231241/163645179/ccs	11102
m54329U_190528_231241/163317494/ccs	11482
m54329U_190528_231241/163906172/ccs	10189
m54329U_190528_231241/163907883/ccs	9934
m54329U_190528_231241/163972105/ccs	9362
m54329U_190528_231241/164168291/ccs	10903
m54329U_190528_231241/163578842/ccs	11084
m54329U_190528_231241/164694651/ccs	9618
m54329U_190528_231241/164429897/ccs	9910
m54329U_190528_231241/164759987/ccs	10284
m54329U_190528_231241/165022323/ccs	9564
m54329U_190528_231241/165021433/ccs	9488
m54329U_190528_231241/164890705/ccs	9989
m54329U_190528_231241/165412967/ccs	10449
m54329U_190528_231241/165544532/ccs	10472
m54329U_190528_231241/165675409/ccs	9447
m54329U_190528_231241/165347364/ccs	10559
m54329U_190528_231241/165742771/ccs	9376
m54329U_190528_231241/165807115/ccs	10316
m54329U_190528_231241/166004920/ccs	10980
m54329U_190528_231241/166068730/ccs	10241
m54329U_190528_231241/165872353/ccs	9803
m54329U_190528_231241/166266762/ccs	11082
m54329U_190528_231241/166135669/ccs	11207
m54329U_190528_231241/167053050/ccs	9863
m54329U_190528_231241/166856313/ccs	10428
m54329U_190528_231241/166790075/ccs	10198
m54329U_190528_231241/167183123/ccs	9974
m54329U_190528_231241/166594561/ccs	9990
m54329U_190528_231241/167380722/ccs	10085
m54329U_190528_231241/167772666/ccs	10368
m54329U_190528_231241/167643011/ccs	9673
m54329U_190528_231241/167446160/ccs	10098
m54329U_190528_231241/168035022/ccs	10476
m54329U_190528_231241/167447033/ccs	10994
m54329U_190528_231241/168430070/ccs	11211
m54329U_190528_231241/168233797/ccs	10171
m54329U_190528_231241/168952643/ccs	10203
m54329U_190528_231241/168232650/ccs	9533
m54329U_190528_231241/168232993/ccs	11720
m54329U_190528_231241/168493833/ccs	11357
m54329U_190528_231241/169346304/ccs	11469
m54329U_190528_231241/169018732/ccs	11031
m54329U_190528_231241/168691243/ccs	10171
m54329U_190528_231241/169410781/ccs	9246
m54329U_190528_231241/169672719/ccs	9985
m54329U_190528_231241/169411257/ccs	9740
m54329U_190528_231241/169478115/ccs	11269
m54329U_190528_231241/169936439/ccs	11110
m54329U_190528_231241/169542560/ccs	9901
m54329U_190528_231241/168953473/ccs	10925
m54329U_190528_231241/169347233/ccs	10813
m54329U_190528_231241/170132863/ccs	11285
m54329U_190528_231241/170132048/ccs	9997
m54329U_190528_231241/170723757/ccs	10004
m54329U_190528_231241/170919092/ccs	10341
m54329U_190528_231241/170787038/ccs	9899
m54329U_190528_231241/171248025/ccs	10846
m54329U_190528_231241/171508463/ccs	10258
m54329U_190528_231241/171639054/ccs	10443
m54329U_190528_231241/169739952/ccs	10846
m54329U_190528_231241/171379166/ccs	11342
m54329U_190528_231241/171051385/ccs	10667
m54329U_190528_231241/171180419/ccs	10041
m54329U_190528_231241/172032458/ccs	11229
